run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
3905, 1240, 175, 2, 1.83419e-12, 0.4282, 0.477918, 0.00131664185, 0.000775765432, 0, 0, 0.000121895501, 0.0119757956, -0.0021444042, 0.00890031344, 0, 0, 0, 0, 1.10351893e-06, 3.37077806e-06, 0.00313612605, 1.67179353e-05
3906, 2311, 453, 4, 4.31257e-12, 0.182118, 0.215255, 0.00109186941, 0.00142048868, 0.00111915284, 0.00101413411, 0.000868115378, 0.0091622284, -0.0026507913, 0.0119644439, 0.00272331352, 0.00854222889, -8.21125434e-05, 0.0124609877, 1.10692517e-06, 2.45440238e-06, 0.00313615808, 2.25783204e-05
3907, 5160, 386, 4, 5.2583e-12, 0.149363, 0.209274, 0.00157318036, 0.00178708231, 0.000811344599, 0.000606826004, 0.00240165266, 0.0123139335, -0.00126825615, 0.00906690347, -0.00357137986, 0.00657920204, 0.000854919738, 0.00987368963, 1.10632279e-06, 6.68140922e-07, 0.00313615548, 5.04274993e-06
3908, 4503, 326, 3, 4.76278e-12, 0.164903, 0.244684, 0.00127815199, 0.00189730483, 0.000911438943, 0, -0.00108614065, 0.0110769199, -0.00162210808, 0.0127361594, 0.00157680777, 0.0121310597, 0, 0, 1.10510475e-06, 1.68263324e-09, 0.00313615458, 4.84559089e-06
3909, 9446, 884, 2, 5.21534e-12, 0.150594, 0.274873, 0.00192548393, 0.00171256625, 0, 0, -0.00165593779, 0.0113588521, 0.000146269588, 0.00731847642, 0, 0, 0, 0, 1.10436893e-06, 8.15275609e-07, 0.00313614958, 3.06598447e-06
3910, 6099, 919, 1, 2.19537e-13, 3.57753, 1.89143, 0.000528699189, 0, 0, 0, -0.000839034909, 0.00635983365, 0, 0, 0, 0, 0, 0, 1.10316632e-06, 3.11533851e-08, 0.00313614289, 1.3451823e-07
3911, 1448, 113, 4, 6.07606e-12, 0.129261, 0.185231, 0.00177952762, 0.00157199062, 0.00106230843, 0.000984837366, 0.0018869, 0.0122998242, -0.00114351017, 0.00812388866, -0.0017091583, 0.0095999243, 0.000195963452, 0.0076483562, 1.10678422e-06, 3.33083008e-06, 0.00313614065, 3.38229293e-06
3912, 8152, 659, 1, 3.08302e-12, 0.254749, 0.504727, 0.00198126855, 0, 0, 0, 0.00128274782, 0.0114798654, 0, 0, 0, 0, 0, 0, 1.10616976e-06, 6.2949492e-07, 0.00313613902, 6.20837316e-06
3913, 2844, 712, 4, 7.09333e-12, 0.110723, 0.168739, 0.00167708027, 0.00158942443, 0.0016085946, 0.0010512193, 0.000236755435, 0.0108390514, 0.000362689836, 0.00692548118, 0.00272708448, 0.0126756159, 0.00194356253, 0.0115423809, 1.10889123e-06, 2.49882296e-06, 0.00313615153, 1.37128135e-05
3914, 7072, 970, 2, 3.70599e-12, 0.211927, 0.333389, 0.00116799958, 0.00183149912, 0, 0, 0.00252258672, 0.00861796135, -0.00189708565, 0.012008743, 0, 0, 0, 0, 1.1076793e-06, 1.3412714e-09, 0.00313614492, 1.31544491e-07
3915, 4673, 789, 1, 1.44496e-12, 0.543543, 0.737253, 0.00135638568, 0, 0, 0, -0.00130329874, 0.00868173763, 0, 0, 0, 0, 0, 0, 1.10646919e-06, 1.64743786e-09, 0.00313613913, 1.17572294e-06
3916, 5703, 291, 4, 3.03672e-12, 0.258634, 0.263024, 0.00137891126, 0.000827961242, 0.000858559655, 0.000736500398, 0.0019847148, 0.00907650355, 0.0001867564, 0.0129914485, -0.00167750593, 0.0124550751, 0.000963010132, 0.0108968756, 1.10679924e-06, 1.25230419e-06, 0.00313614705, 1.29683877e-05
3917, 2587, 518, 1, 2.79233e-12, 0.28127, 0.530349, 0.00188555079, 0, 0, 0, -0.00113048044, 0.0129781457, 0, 0, 0, 0, 0, 0, 1.1086458e-06, 1.63390735e-06, 0.00313616206, 1.2899451e-05
3918, 8596, 465, 2, 1.91443e-12, 0.410252, 0.494109, 0.000570585144, 0.00145325801, 0, 0, -0.00181855397, 0.00996907381, 0.00213519524, 0.0119618241, 0, 0, 0, 0, 1.10743971e-06, 1.21373276e-09, 0.00313615536, 3.92098479e-08
3919, 9669, 983, 1, 2.11302e-12, 0.371695, 0.609668, 0.00164023672, 0, 0, 0, 0.00145567021, 0.0107279203, 0, 0, 0, 0, 0, 0, 1.10625113e-06, 2.20751867e-08, 0.00313615122, 3.8920455e-06
3920, 3855, 652, 1, 2.43378e-13, 3.22707, 1.7964, 0.000556667813, 0, 0, 0, -0.0023329779, 0.00929734364, 0, 0, 0, 0, 0, 0, 1.10504862e-06, 1.80690137e-09, 0.00313614461, 7.56467665e-08
3921, 7767, 759, 4, 6.65791e-12, 0.117965, 0.172683, 0.00125755145, 0.00143430519, 0.00141490551, 0.00168418978, -0.00186181796, 0.0127506598, -0.00231396933, 0.00818179396, -0.000862790714, 0.00951174296, -0.000530307029, 0.0111436458, 1.1048761e-06, 1.05421228e-06, 0.00313614498, 8.29688079e-06
3922, 6035, 125, 2, 2.99575e-12, 0.262171, 0.403725, 0.00062744205, 0.0018494929, 0, 0, 0.00360238068, 0.0111071336, 0.0015301109, 0.00925613935, 0, 0, 0, 0, 1.10367876e-06, 1.44069447e-09, 0.00313613858, 3.92574106e-07
