run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
578, 0.000432551, 9.84256e-07, 2, 2, 13234, 49.0676, 183413
578, 0.000535933, 1.23714e-06, 3, 1, 13687, 57.4254, 180158
578, 0.000664895, 1.33306e-06, 2, 2, 14443, 66.1232, 177777
578, 0.000799547, 1.2862e-06, 2, 2, 14851, 77.0051, 171695
578, 0.000922271, 1.19339e-06, 3, 2, 15307, 88.2796, 166822
578, 0.00104852, 1.36591e-06, 3, 2, 15877, 97.7294, 166614
578, 0.00119025, 1.36237e-06, 2, 2, 16513, 112.242, 159458
578, 0.00132783, 1.46275e-06, 2, 2, 17260, 130.32, 150257
578, 0.00149953, 1.74572e-06, 3, 2, 18349, 147.176, 145151
578, 0.00166139, 1.65293e-06, 4, 2, 19060, 174.051, 133492
578, 0.00185406, 1.89247e-06, 2, 2, 19720, 195.27, 128911
578, 0.00203108, 1.77176e-06, 2, 2, 20188, 219.382, 123834
578, 0.00222124, 2.0644e-06, 2, 2, 20719, 242.333, 120529
578, 0.00244378, 2.26475e-06, 3, 2, 21319, 272.798, 114754
578, 0.0026502, 1.84806e-06, 2, 2, 21958, 302.357, 110700
578, 0.00283949, 2.00898e-06, 3, 2, 22438, 331.789, 107581
578, 0.00306714, 2.648e-06, 3, 2, 23116, 363.202, 104543
578, 0.00333947, 2.50452e-06, 4, 2, 24091, 390.697, 103225
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
579, 0, 1, 4, 2, 14284, 421.231, 100352
579, 6.93883e-06, 4.28079e-08, 2, 1, 13327, 8.20449, 153859
579, 1.40208e-05, 8.55233e-08, 2, 1, 14086, 16.9277, 155514
579, 2.56352e-05, 1.42617e-07, 2, 1, 14761, 27.6739, 147173
579, 4.05204e-05, 1.58305e-07, 2, 1, 15454, 36.0063, 155062
579, 5.95792e-05, 2.3189e-07, 2, 1, 16150, 45.0696, 158937
579, 8.46493e-05, 2.66533e-07, 2, 1, 17191, 57.8652, 152556
579, 0.000112576, 2.93905e-07, 2, 1, 18226, 75.7835, 139842
579, 0.000143052, 3.26759e-07, 2, 2, 18976, 93.772, 132788
579, 0.00017623, 3.51635e-07, 2, 2, 19561, 110.934, 129613
579, 0.000210995, 3.5806e-07, 3, 2, 20008, 135.402, 120800
579, 0.000250518, 4.16076e-07, 3, 2, 20944, 157.827, 116628
579, 0.000293532, 4.44078e-07, 3, 2, 21982, 185.053, 111057
579, 0.000339263, 4.70014e-07, 3, 2, 23029, 214.545, 106280
579, 0.00038748, 4.93977e-07, 3, 2, 23806, 239.865, 104857
579, 0.000438088, 5.17714e-07, 3, 2, 24508, 269.533, 102282
579, 0.000491025, 5.41087e-07, 3, 1, 25342, 301.171, 99814.8
579, 0.000546343, 5.65159e-07, 2, 2, 25912, 336.015, 97094.6
579, 0.000604014, 5.88017e-07, 3, 2, 26797, 370.282, 95217.5
579, 0.000663992, 6.11296e-07, 2, 2, 27337, 404.666, 93820.8
579, 0.000726319, 6.34697e-07, 2, 2, 28324, 442.213, 92145.5
579, 0.000790942, 6.57434e-07, 3, 2, 29332, 477.201, 91428.9
579, 0.000857837, 6.80384e-07, 3, 2, 30265, 519.918, 89640.1
579, 0.000927046, 7.03622e-07, 3, 2, 31309, 565.688, 87827.1
579, 0.000998591, 7.27131e-07, 3, 2, 32431, 605.621, 87298.4
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
580, 0, 1, 3, 2, 14284, 629.25, 86678.1
580, 5.10891e-06, 4.97838e-08, 2, 1, 17719, 15.1603, 109056
580, 1.37615e-05, 1.29658e-07, 2, 1, 18592, 29.9198, 116023
580, 2.73472e-05, 1.3376e-07, 2, 1, 19432, 51.0883, 105119
580, 4.11668e-05, 1.38375e-07, 2, 1, 20245, 68.5254, 107284
580, 5.64262e-05, 1.85155e-07, 2, 1, 21277, 87.6909, 107504
580, 7.64133e-05, 2.23839e-07, 2, 1, 21817, 110.023, 105314
580, 0.000100578, 2.37977e-07, 3, 1, 21652, 131.023, 105015
580, 0.000124263, 2.43381e-07, 2, 2, 21841, 150.572, 105805
580, 0.000151346, 3.10926e-07, 2, 2, 22204, 180.086, 100717
580, 0.0001834, 3.20811e-07, 2, 1, 22420, 207.036, 98393.2
580, 0.000214247, 2.88703e-07, 2, 1, 22837, 231.861, 97614.7
580, 0.00024483, 3.25876e-07, 2, 1, 23455, 249.622, 99933.9
580, 0.000277533, 3.32347e-07, 2, 1, 23953, 274.448, 99533.7
580, 0.000312204, 3.5645e-07, 2, 2, 24424, 304.737, 97577.7
580, 0.0003477, 3.55339e-07, 3, 2, 24910, 336.4, 95721.8
580, 0.000383685, 3.66713e-07, 2, 1, 25498, 365.969, 94882.6
580, 0.000421173, 3.88068e-07, 2, 1, 26065, 393.156, 94883.4
580, 0.000460516, 3.95433e-07, 2, 2, 26509, 421.426, 94778.3
580, 0.000500652, 4.09905e-07, 3, 2, 26770, 449.633, 94775.3
580, 0.000543112, 4.48129e-07, 2, 2, 27037, 482.617, 93879.5
580, 0.000591545, 5.1322e-07, 2, 2, 27544, 516.454, 93014.1
580, 0.000644035, 5.2888e-07, 2, 2, 28084, 551.342, 92176.6
580, 0.000697091, 5.38106e-07, 2, 2, 28795, 586.245, 91537
580, 0.000752411, 5.68978e-07, 3, 2, 29473, 624.772, 90548.2
580, 0.000811582, 6.15643e-07, 2, 2, 30340, 659.666, 90287.9
580, 0.000875944, 6.73471e-07, 3, 2, 31255, 702.016, 89218.5
580, 0.000944944, 6.98689e-07, 3, 2, 32545, 747.981, 87997.1
580, 0.00101431, 6.76238e-07, 3, 2, 33694, 797.867, 86649.8
580, 0.0010822, 6.92587e-07, 3, 2, 34870, 846.199, 85761.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
581, 0, 1, 3, 2, 14284, 871.941, 85453.4
581, 7.54919e-06, 8.08984e-08, 2, 1, 15088, 6.24245, 228118
581, 2.09424e-05, 1.85447e-07, 2, 1, 15622, 13.1156, 226128
581, 4.33846e-05, 2.26634e-07, 2, 1, 15757, 23.6829, 191577
581, 6.84303e-05, 3.01273e-07, 2, 1, 16024, 34.4712, 177720
581, 0.000103656, 3.46072e-07, 3, 2, 16075, 46.7006, 165475
581, 0.000139593, 3.09972e-07, 2, 2, 16339, 63.1495, 148004
581, 0.000173427, 3.92126e-07, 2, 2, 16552, 75.1274, 146278
581, 0.000209464, 3.8703e-07, 2, 2, 16744, 89.7571, 140976
581, 0.000257453, 5.1034e-07, 2, 2, 16957, 107.862, 132904
581, 0.000314399, 6.13041e-07, 3, 2, 17674, 120.428, 133407
581, 0.000377133, 6.4543e-07, 3, 2, 18283, 137.356, 130063
581, 0.000442208, 6.52704e-07, 2, 2, 18889, 154.339, 127802
581, 0.000511997, 8.17296e-07, 3, 2, 19537, 168.692, 128291
581, 0.000596205, 8.32888e-07, 2, 2, 20425, 188.282, 125545
581, 0.000676496, 7.95227e-07, 2, 1, 21313, 207.671, 123863
581, 0.000757733, 8.56218e-07, 2, 2, 22282, 230.734, 120914
581, 0.000846491, 9.25957e-07, 2, 2, 22924, 252.896, 119262
581, 0.000937702, 9.08812e-07, 3, 2, 23665, 276.571, 117482
581, 0.00103571, 1.041e-06, 2, 2, 24556, 304.819, 114512
581, 0.00113765, 1.02273e-06, 2, 2, 25555, 334.993, 111679
581, 0.00124321, 1.14548e-06, 3, 2, 26566, 366.486, 109186
581, 0.00135771, 1.07184e-06, 3, 2, 27817, 405.819, 105310
581, 0.00146661, 1.16946e-06, 3, 2, 28990, 447.63, 101813
581, 0.00158416, 1.06185e-06, 3, 2, 30130, 489.354, 99175.4
581, 0.00168865, 1.05684e-06, 3, 2, 31456, 530.741, 97250.9
581, 0.00180626, 1.36735e-06, 3, 2, 32773, 574.991, 95350
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
582, 0, 1, 3, 2, 14284, 587.389, 94797.4
582, 8.84399e-06, 8.20628e-08, 2, 1, 19669, 20.5672, 89949.5
582, 2.26074e-05, 1.99837e-07, 2, 1, 20713, 45.4164, 85243.6
582, 4.5734e-05, 2.31797e-07, 2, 1, 21190, 65.7866, 90747.7
582, 6.98397e-05, 2.45772e-07, 2, 1, 22015, 90.9684, 89324.2
582, 9.54894e-05, 2.81841e-07, 2, 1, 22957, 117.719, 88116.2
582, 0.000128923, 3.53138e-07, 2, 1, 23938, 144.965, 87776.7
582, 0.000170373, 4.06588e-07, 2, 1, 24001, 175.01, 86442
582, 0.000212894, 4.32991e-07, 2, 1, 24133, 199.027, 88112.5
582, 0.000257772, 4.84739e-07, 2, 1, 24463, 229.874, 86860.2
582, 0.000310218, 5.29139e-07, 2, 1, 24622, 260.457, 86056.6
582, 0.000363559, 5.47513e-07, 2, 1, 24793, 289.146, 86074.7
582, 0.000419623, 5.85637e-07, 2, 1, 24997, 315.856, 86671
582, 0.000484359, 7.06643e-07, 3, 1, 25195, 342.998, 87128.2
582, 0.000557571, 7.20396e-07, 2, 2, 25495, 373.227, 86860.8
582, 0.000628925, 7.25166e-07, 3, 2, 25855, 403.888, 86623.3
582, 0.000701245, 7.03389e-07, 3, 2, 26104, 434.633, 86465.7
582, 0.000771815, 7.36947e-07, 3, 1, 26473, 462.794, 86876.2
582, 0.000847093, 7.62555e-07, 3, 2, 27133, 492.579, 87059.1
582, 0.000926418, 8.28445e-07, 2, 1, 27562, 521.936, 87394.9
582, 0.00101469, 9.1322e-07, 3, 1, 28159, 558.665, 86628.4
582, 0.00111094, 1.00452e-06, 3, 2, 28648, 592.011, 86541.8
582, 0.00121164, 1.02735e-06, 3, 2, 29284, 629.23, 86029.1
582, 0.00132249, 1.15604e-06, 3, 2, 30049, 668.57, 85403.9
582, 0.00144274, 1.29251e-06, 3, 2, 31282, 707.522, 85032
582, 0.00157924, 1.46963e-06, 3, 2, 32737, 748.461, 84651
582, 0.001723, 1.46646e-06, 3, 2, 33790, 792.149, 84187.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
583, 0, 1, 3, 2, 14284, 830.253, 83846.1
583, 7.7011e-06, 6.6896e-08, 2, 1, 12694, 9.09881, 131086
583, 1.90384e-05, 1.73116e-07, 2, 1, 13288, 18.383, 135807
583, 3.79959e-05, 1.94176e-07, 2, 1, 13786, 24.6724, 156419
583, 5.84604e-05, 2.16425e-07, 2, 1, 14437, 33.9799, 155142
583, 8.2124e-05, 2.58277e-07, 1, 1, 15247, 47.7074, 141404
583, 0.000108455, 3.16121e-07, 2, 1, 15886, 61.8824, 134361
583, 0.000143033, 3.89799e-07, 2, 2, 16570, 73.8378, 134719
583, 0.000181753, 3.89793e-07, 2, 1, 16609, 89.8136, 129209
583, 0.000219931, 4.02353e-07, 2, 1, 16681, 103.088, 128697
583, 0.000260823, 3.88251e-07, 2, 1, 17038, 116.722, 128063
583, 0.000301223, 4.28123e-07, 2, 1, 17416, 131.735, 126550
583, 0.000348621, 5.24044e-07, 2, 2, 18217, 149.748, 123225
583, 0.000404792, 6.03239e-07, 2, 2, 18985, 170.291, 119268
583, 0.00046137, 5.59272e-07, 3, 2, 19864, 193.819, 114837
583, 0.000522855, 6.88082e-07, 4, 2, 20668, 221.079, 109833
583, 0.000594465, 6.81456e-07, 3, 2, 21451, 250.044, 105533
583, 0.000660388, 6.65173e-07, 3, 2, 21880, 276.541, 103252
583, 0.00073084, 7.58726e-07, 3, 2, 22687, 306.277, 100529
583, 0.000813675, 8.48605e-07, 2, 2, 23188, 339.464, 97453.9
583, 0.00089949, 8.89606e-07, 3, 2, 23938, 366.713, 96644.9
583, 0.000991187, 9.36421e-07, 3, 2, 24526, 396.615, 95479
583, 0.00108117, 9.07344e-07, 3, 2, 25168, 427.579, 94371
583, 0.00118131, 9.66819e-07, 2, 2, 25870, 460.925, 93068.8
583, 0.00127904, 1.06624e-06, 3, 2, 26827, 495.716, 91849.6
583, 0.00139835, 1.16061e-06, 3, 2, 28150, 533.44, 90504.8
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
584, 0, 1, 3, 2, 14284, 559.166, 90323.4
584, 5.79029e-06, 5.24311e-08, 2, 1, 19606, 18.4219, 99278.8
584, 1.48179e-05, 1.36944e-07, 2, 1, 20494, 39.3263, 97766.3
584, 2.89227e-05, 1.40734e-07, 2, 1, 20983, 62.7139, 94384.3
584, 4.35744e-05, 1.55817e-07, 2, 1, 21565, 84.5444, 95196.4
584, 6.13297e-05, 2.05594e-07, 2, 1, 21895, 102.998, 99196.7
584, 8.19035e-05, 2.47711e-07, 2, 2, 22153, 127.286, 97600.4
584, 0.000107812, 2.5366e-07, 2, 2, 22270, 153.883, 95155.5
584, 0.000132654, 2.61755e-07, 2, 2, 22549, 181.68, 92911.4
584, 0.000162489, 3.27668e-07, 2, 1, 22948, 209.029, 91629.4
584, 0.000196796, 3.52635e-07, 2, 1, 23473, 232.316, 92443.8
584, 0.00023261, 3.83522e-07, 2, 1, 23986, 259.985, 91719.7
584, 0.0002715, 3.81035e-07, 3, 1, 24643, 290.687, 90394.1
584, 0.000312832, 4.87492e-07, 3, 2, 25276, 317.824, 90527.4
584, 0.000363015, 5.06236e-07, 2, 1, 26287, 348.846, 89857.7
584, 0.000412463, 4.77505e-07, 2, 2, 27094, 383.623, 88672
584, 0.000460785, 5.18434e-07, 3, 2, 28000, 420.914, 87376.4
584, 0.000520985, 6.30216e-07, 3, 2, 29071, 455.108, 87074
584, 0.000577482, 5.42029e-07, 2, 2, 30196, 491.937, 86595.4
584, 0.000636401, 6.61542e-07, 3, 2, 30979, 527.969, 86474.9
584, 0.000706008, 6.51605e-07, 2, 2, 31762, 569.821, 85629.2
584, 0.0007702, 6.72387e-07, 2, 2, 32107, 611.825, 84966.7
584, 0.000840864, 7.1943e-07, 3, 2, 32269, 657.184, 84004.4
584, 0.000914047, 7.53673e-07, 3, 2, 32560, 699.299, 83573.3
584, 0.000990157, 7.41477e-07, 3, 2, 33073, 739.694, 83437
584, 0.00106546, 7.32806e-07, 3, 2, 33802, 784.124, 82975.6
584, 0.00113482, 6.95275e-07, 3, 2, 34678, 830.284, 82487.1
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
585, 0, 1, 10, 2, 14284, 854.258, 81924.7
585, 2.0541e-05, 2.4769e-07, 2, 2, 9367, 4.12285, 213397
585, 6.03727e-05, 4.86756e-07, 2, 1, 10090, 9.47366, 195778
585, 0.000130499, 7.86786e-07, 3, 2, 10282, 15.3135, 187794
585, 0.000208626, 8.01144e-07, 2, 2, 10549, 21.7164, 180028
585, 0.000296153, 9.7444e-07, 1, 2, 11188, 27.217, 183620
585, 0.000412041, 1.26237e-06, 2, 1, 11899, 31.8372, 192968
585, 0.000551059, 1.4623e-06, 2, 2, 12265, 36.2785, 202801
585, 0.000688987, 1.36863e-06, 1, 2, 12541, 41.8922, 205241
585, 0.000857597, 1.97482e-06, 3, 2, 13030, 51.2528, 192652
585, 0.00106298, 2.12444e-06, 3, 2, 13483, 63.0243, 177724
585, 0.00126781, 1.98033e-06, 3, 2, 13918, 72.5209, 173361
585, 0.00145696, 1.97459e-06, 3, 2, 14230, 80.1458, 174424
585, 0.00166962, 2.387e-06, 3, 2, 14650, 90.7233, 169974
585, 0.00190628, 2.69621e-06, 3, 2, 15226, 108.401, 156023
585, 0.00219766, 3.05889e-06, 4, 2, 16099, 125.45, 147334
585, 0.00253257, 3.34929e-06, 4, 2, 16807, 143.235, 140566
585, 0.00288886, 3.86602e-06, 3, 2, 17167, 161.454, 135256
585, 0.00328984, 4.12113e-06, 4, 2, 17602, 182.994, 128811
585, 0.00373013, 4.40454e-06, 4, 2, 18379, 207.78, 122084
585, 0.00419274, 4.69468e-06, 4, 2, 19240, 226.223, 120395
585, 0.00472632, 5.72133e-06, 4, 2, 20299, 254.331, 114832
585, 0.00529374, 5.51496e-06, 5, 3, 21043, 285.993, 109387
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
586, 0, 1, 4, 2, 14284, 298.453, 108316
586, 3.72055e-05, 3.45347e-07, 2, 2, 14122, 9.85129, 136858
586, 9.32637e-05, 6.54303e-07, 2, 1, 14986, 23.7334, 118187
586, 0.000184304, 1.03755e-06, 2, 2, 15649, 36.7439, 118014
586, 0.000307866, 1.25976e-06, 2, 2, 15895, 50.751, 116526
586, 0.00044729, 1.55367e-06, 2, 2, 16219, 63.487, 118447
586, 0.000625489, 2.04633e-06, 2, 2, 16651, 75.4352, 121432
586, 0.000864592, 2.62786e-06, 3, 2, 17530, 95.3455, 113916
586, 0.00113154, 2.84414e-06, 4, 2, 18121, 108.477, 116580
586, 0.00143814, 3.21295e-06, 5, 2, 18679, 126.578, 114465
586, 0.00177526, 3.8574e-06, 4, 2, 19258, 148.691, 110193
586, 0.00218702, 4.22843e-06, 3, 2, 20086, 171.791, 106807
586, 0.00264164, 4.85378e-06, 3, 2, 20815, 198.428, 102773
586, 0.00311166, 4.91287e-06, 4, 2, 21391, 223.611, 100658
586, 0.00366781, 6.14001e-06, 4, 2, 21931, 256.65, 96149.5
586, 0.00428129, 6.16447e-06, 5, 2, 22096, 286.974, 93651.4
586, 0.00488509, 6.04872e-06, 4, 2, 22543, 318.243, 91447.4
586, 0.00552298, 6.87904e-06, 5, 2, 22906, 348.224, 90110.4
586, 0.00629383, 7.81463e-06, 5, 3, 23503, 382.456, 88101.7
586, 0.00695991, 6.4698e-06, 5, 2, 23857, 414.679, 86959.2
586, 0.00764485, 7.09823e-06, 5, 2, 24118, 456.702, 84211.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
587, 0, 1, 3, 3, 14284, 462.444, 83950.3
587, 7.64733e-06, 4.17495e-08, 2, 1, 14653, 6.66388, 208961
587, 1.44742e-05, 9.18426e-08, 2, 1, 15139, 15.7192, 183616
587, 2.49634e-05, 1.27306e-07, 2, 1, 15112, 28.5673, 153960
587, 3.94973e-05, 1.67418e-07, 2, 1, 15298, 37.6344, 157394
587, 5.80835e-05, 2.01149e-07, 3, 1, 15388, 48.5754, 153550
587, 8.12711e-05, 2.48945e-07, 3, 1, 15907, 58.1103, 155252
587, 0.000106896, 2.7612e-07, 3, 2, 16276, 69.9309, 152007
587, 0.000138121, 3.34247e-07, 3, 2, 16765, 79.3731, 154772
587, 0.000174375, 3.60442e-07, 3, 2, 17167, 97.21, 143823
587, 0.000212868, 4.22827e-07, 3, 2, 17503, 114.944, 136741
587, 0.000259484, 4.53955e-07, 3, 2, 18253, 127.874, 136892
587, 0.000305767, 4.59345e-07, 2, 2, 18940, 144.245, 134227
587, 0.000354752, 5.2732e-07, 3, 2, 19810, 164.111, 129767
587, 0.000409738, 5.69457e-07, 2, 2, 21025, 191.629, 121788
587, 0.000468054, 5.99836e-07, 2, 2, 22195, 220.089, 115873
587, 0.000525999, 6.05635e-07, 3, 2, 23608, 249.956, 111213
587, 0.000591661, 6.88781e-07, 3, 2, 24964, 278.999, 108339
587, 0.000657022, 6.12477e-07, 2, 2, 26464, 318.457, 102993
587, 0.000717799, 6.16807e-07, 3, 2, 27595, 359.233, 98817.1
587, 0.000781148, 6.39222e-07, 5, 2, 28834, 402.679, 95157.8
587, 0.000845438, 6.46027e-07, 4, 2, 30121, 440.915, 93572.6
587, 0.000911401, 6.82196e-07, 3, 2, 31135, 485.795, 91221.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
588, 0, 1, 4, 2, 14284, 512.431, 90722.7
588, 7.43922e-06, 8.02806e-08, 2, 1, 11569, 5.20397, 209935
588, 2.09807e-05, 1.9605e-07, 2, 1, 12298, 11.8142, 193770
588, 4.33755e-05, 2.17018e-07, 2, 1, 12724, 16.1162, 219829
588, 6.62183e-05, 2.498e-07, 2, 1, 13396, 22.7704, 212932
588, 9.415e-05, 3.30926e-07, 2, 2, 14035, 28.07, 221600
588, 0.000130574, 4.3113e-07, 2, 2, 14683, 40.5254, 189025
588, 0.000171402, 4.07939e-07, 2, 1, 14473, 52.6168, 173210
588, 0.00021316, 4.31763e-07, 3, 1, 14593, 67.9623, 155494
588, 0.000257792, 4.77901e-07, 2, 2, 15016, 81.0516, 148635
588, 0.000309994, 5.58298e-07, 2, 1, 15433, 92.6195, 146458
588, 0.000366743, 5.88839e-07, 1, 1, 15886, 107.79, 140410
588, 0.000426218, 6.05683e-07, 2, 1, 16348, 119.396, 140257
588, 0.000492252, 7.04517e-07, 4, 2, 16804, 135.69, 135633
588, 0.000561358, 6.9293e-07, 2, 1, 17197, 148.545, 135345
588, 0.000629865, 6.79479e-07, 2, 2, 17362, 159.744, 136692
588, 0.000699606, 7.06779e-07, 2, 2, 17698, 174.213, 135417
588, 0.000768014, 7.20209e-07, 2, 2, 18064, 188.343, 134760
588, 0.000843522, 7.63355e-07, 2, 2, 18202, 208.148, 130676
588, 0.000917993, 7.39286e-07, 2, 1, 18508, 228.4, 127110
588, 0.000994799, 7.91937e-07, 2, 1, 19090, 246.57, 125378
588, 0.00107514, 8.24008e-07, 2, 2, 19486, 266.825, 123096
588, 0.00115853, 8.42271e-07, 2, 2, 19858, 291.719, 119350
588, 0.00124405, 8.62567e-07, 2, 2, 19987, 317.906, 115797
588, 0.00133211, 9.08214e-07, 3, 1, 19915, 337.984, 114812
588, 0.00142411, 9.30105e-07, 3, 2, 19930, 361.594, 112816
588, 0.00151809, 9.48917e-07, 2, 1, 20122, 382.68, 111814
588, 0.00161321, 9.58667e-07, 3, 2, 20248, 407.119, 110050
588, 0.0017108, 9.93008e-07, 2, 2, 20482, 433.134, 108129
588, 0.00181206, 1.03139e-06, 3, 2, 20572, 459.872, 106305
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
589, 0, 1, 2, 2, 14284, 465.769, 105757
589, 1.11302e-05, 1.19045e-07, 2, 1, 16429, 18.2154, 84265.6
589, 3.07831e-05, 2.63179e-07, 2, 1, 17356, 35.5448, 90724
589, 6.4794e-05, 3.40014e-07, 2, 2, 17719, 57.3098, 86849
589, 0.000100075, 3.71013e-07, 2, 1, 18334, 75.4727, 89820.6
589, 0.000144622, 5.24838e-07, 2, 2, 18883, 95.9479, 90119.8
589, 0.000206612, 6.6179e-07, 3, 1, 19627, 119.268, 88632.2
589, 0.000271416, 6.09765e-07, 2, 2, 19933, 141.619, 88619.5
589, 0.000332209, 6.88703e-07, 2, 1, 20419, 165.246, 88162.4
589, 0.000410448, 8.65602e-07, 3, 2, 21067, 192.984, 86251.6
589, 0.000503389, 9.53024e-07, 3, 2, 21688, 221.468, 84825.6
589, 0.000601364, 9.47985e-07, 2, 2, 22075, 249.65, 84037
589, 0.00069525, 9.40338e-07, 2, 2, 22423, 276.845, 83827.3
589, 0.000795761, 1.08218e-06, 2, 2, 22759, 305.858, 83253.5
589, 0.000906897, 1.19114e-06, 2, 2, 23104, 334.585, 82965.2
589, 0.00103557, 1.39701e-06, 3, 2, 23389, 361.786, 83154
589, 0.00116809, 1.25785e-06, 3, 2, 23746, 393.477, 82446.2
589, 0.0013041, 1.47854e-06, 3, 2, 24244, 423.575, 82242.8
589, 0.0014448, 1.45188e-06, 4, 2, 24799, 455.949, 81773.2
589, 0.00161381, 1.79889e-06, 3, 2, 25660, 488.396, 81507.7
589, 0.00178279, 1.84258e-06, 2, 2, 26470, 521.968, 81261.7
589, 0.00198727, 1.84445e-06, 3, 2, 27457, 559.061, 80695
589, 0.00217903, 2.02443e-06, 3, 2, 28408, 598.545, 80040.2
589, 0.00238864, 2.2179e-06, 3, 2, 29314, 638.173, 79587.8
589, 0.00261823, 2.39909e-06, 3, 2, 30199, 681.339, 78905.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
590, 0, 1, 3, 2, 14284, 700.358, 78580.3
590, 7.00005e-06, 4.25982e-08, 2, 1, 24505, 24.6412, 92036.1
590, 1.41034e-05, 8.60768e-08, 2, 1, 25657, 49.6778, 96174
590, 2.55173e-05, 1.4007e-07, 2, 1, 26542, 74.0163, 99807.4
590, 4.02811e-05, 1.5768e-07, 2, 1, 27421, 103.465, 97506.2
590, 5.9434e-05, 2.32566e-07, 2, 2, 28312, 137.547, 93582
590, 8.46154e-05, 2.68859e-07, 3, 1, 29452, 174.505, 90316.9
590, 0.000113035, 3.03909e-07, 2, 1, 30169, 209.88, 89303.6
590, 0.000146253, 3.46341e-07, 2, 1, 30586, 247.65, 87958.2
590, 0.000179823, 3.42478e-07, 3, 2, 30808, 286.391, 86785.4
590, 0.000216581, 3.77848e-07, 2, 2, 31192, 327.914, 85216.4
590, 0.000258889, 4.42066e-07, 3, 2, 31879, 371.305, 83757
590, 0.0003051, 4.63165e-07, 3, 2, 32419, 414.743, 82740.3
590, 0.000350284, 5.08545e-07, 2, 2, 32908, 455.819, 82451.3
590, 0.000406067, 5.52236e-07, 3, 2, 33460, 499.672, 81866.2
590, 0.000469004, 6.26231e-07, 4, 2, 33973, 543.664, 81433.7
590, 0.000533306, 6.41954e-07, 3, 2, 34384, 591.692, 80600.9
590, 0.000603576, 7.56923e-07, 3, 2, 34615, 633.717, 80690.6
590, 0.000676975, 6.91508e-07, 3, 2, 34780, 681.233, 80162.8
590, 0.000747583, 7.41636e-07, 3, 2, 34936, 726.042, 80013.7
590, 0.000826029, 7.74901e-07, 5, 2, 35173, 784.397, 78530.6
590, 0.000896354, 6.87037e-07, 3, 2, 35656, 845.285, 77066.2
590, 0.000968846, 7.51976e-07, 4, 2, 36055, 900.062, 76364.4
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
591, 0, 1, 3, 2, 14284, 935.79, 76349.5
591, 1.33591e-05, 1.52385e-07, 2, 2, 18007, 15.8105, 106226
591, 3.81957e-05, 3.29677e-07, 2, 1, 18961, 38.3767, 92190.4
591, 8.16852e-05, 4.50924e-07, 2, 2, 19465, 57.5412, 95023.1
591, 0.000127635, 4.74939e-07, 2, 2, 20008, 77.9022, 95477.4
591, 0.000183249, 6.43774e-07, 2, 2, 20785, 97.499, 97229.4
591, 0.000260997, 8.51953e-07, 2, 2, 21511, 119.767, 96761.7
591, 0.000346751, 8.42999e-07, 2, 2, 22072, 147.173, 93574.9
591, 0.00042952, 9.3611e-07, 2, 2, 22426, 165.018, 96942.4
591, 0.000528254, 1.07769e-06, 2, 2, 22924, 191.458, 95398.3
591, 0.000651896, 1.31058e-06, 2, 2, 23467, 218.612, 94156.5
591, 0.000779784, 1.25097e-06, 2, 2, 23827, 248.12, 92510.9
591, 0.000907365, 1.36438e-06, 2, 2, 24391, 278.892, 90965.3
591, 0.00104841, 1.60329e-06, 2, 2, 24703, 310.031, 89751.9
591, 0.00124512, 2.08323e-06, 3, 2, 25120, 336.711, 90025.9
591, 0.00144606, 2.2651e-06, 3, 2, 25603, 369.559, 88889.6
591, 0.00169694, 2.78377e-06, 3, 2, 26347, 401.758, 88226.9
591, 0.00198897, 2.8131e-06, 3, 2, 27196, 438.228, 86987.4
591, 0.00228339, 3.08979e-06, 3, 2, 27940, 476.565, 85799.1
591, 0.00259512, 3.15208e-06, 3, 2, 28693, 511.599, 85457.1
591, 0.00293875, 3.79365e-06, 3, 2, 30265, 555.631, 83989
591, 0.00332556, 3.71733e-06, 3, 2, 31801, 602.394, 82633.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
592, 0, 1, 3, 2, 14284, 622.395, 82090.6
592, 1.11546e-05, 7.28699e-08, 2, 1, 18091, 13.1686, 127927
592, 2.31442e-05, 1.46948e-07, 2, 1, 19300, 29.0185, 122511
592, 4.1972e-05, 2.30071e-07, 2, 1, 19915, 45.7165, 120562
592, 6.77227e-05, 2.64605e-07, 2, 2, 20647, 66.9744, 112683
592, 9.80339e-05, 3.60035e-07, 3, 2, 21382, 91.6892, 105176
